,,MAD Basal,MAD Apical,NumberofStemsTest,BasalDendriteNumberofBifurcationsTest,BasalDendriteNumberofBranchesTest,BasalDendriteOverallWidthTest,BasalDendriteOverallHeightTest,BasalDendriteOverallDepthTest,BasalDendriteAverageDiameterTest,BasalDendriteTotalLengthTest,BasalDendriteMaxEuclideanDistanceTest,BasalDendriteMaxPathDistanceTest,BasalDendriteMaxBranchOrderTest,BasalDendriteAverageContractionTest,BasalDendritePartitionAsymmetryTest,BasalDendriteAverageRallsRatioTest,BasalDendriteAverageBifurcationAngleLocalTest,BasalDendriteAverageBifurcationAngleRemoteTest,BasalDendriteFractalDimensionTest,ApicalDendriteNumberofBifurcationsTest,ApicalDendriteNumberofBranchesTest,ApicalDendriteOverallWidthTest,ApicalDendriteOverallHeightTest,ApicalDendriteOverallDepthTest,ApicalDendriteAverageDiameterTest,ApicalDendriteTotalLengthTest,ApicalDendriteMaxEuclideanDistanceTest,ApicalDendriteMaxPathDistanceTest,ApicalDendriteMaxBranchOrderTest,ApicalDendriteAverageContractionTest,ApicalDendritePartitionAsymmetryTest,ApicalDendriteAverageRallsRatioTest,ApicalDendriteAverageBifurcationAngleLocalTest,ApicalDendriteAverageBifurcationAngleRemoteTest,ApicalDendriteFractalDimensionTest
,morphology-data/GCs/Denizet-granule/Denizet2017/17c1ns1.CNG.swc,2.522155534,3.678352805,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.775926206,-1.100860691,-0.677890781,-0.086954695,-0.522992071,-1.14878608,-1.32337386,-0.845897444,0.4708626,-2.099403824,0.156091494,1.277446967,-0.918548093,-0.114245652
,morphology-data/GCs/Denizet-granule/Siopi2016/veh3c7n2b.CNG.swc,2.522155534,3.695775711,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.817249912,1.239935198,-0.351957076,-1.240528497,-0.094938739,-0.086954695,0.144845283,-1.234899568,-1.307112261,0.393704047,0.061520422,-0.974603737,0.156091494,1.490201155,-0.725189711,0.073882049
SELECTED,morphology-data/GCs/Sailor-granule/OB_granule_cell11.CNG.swc,2.522155534,2.961244797,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,0.222669533,0.548604755,1.210261381,-0.242260706,0.661390982,0.471968557,0.778489438,0.393704047,-1.239476517,1.274996438,-1.061596124,0.178286875,0.540923356,-0.103866193
,morphology-data/GCs/Denizet-granule/Siopi2016/veh1c4n2d.CNG.swc,2.522155534,3.743172245,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.257040559,2.050280168,-0.278861789,-0.086954695,0.477518969,1.951359005,1.899580189,-0.226096699,-0.138286754,0.900064576,0.156091494,0.82329673,-0.608244083,0.112480663
,morphology-data/GCs/Denizet-granule/Denizet2017/13c5ns1.CNG.swc,2.522155534,3.743359563,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,1.67319761,-1.677902445,-0.345708948,-0.086954695,-0.252074705,-1.1321585,-1.036288532,-0.226096699,0.163111729,0.900064576,0.156091494,0.176239287,2.194886033,-0.209282577
,morphology-data/GCs/Denizet-granule/Denizet2017/1c7ns1.CNG.swc,2.522155534,3.789093396,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,3.35850836,-0.730233213,-0.55745386,-0.086954695,0.028114774,-0.428765437,0.006104746,-0.226096699,-0.022865528,0.900064576,0.156091494,0.959373606,0.248591288,-0.355243724
,morphology-data/GCs/Denizet-granule/Denizet2017/15c1nd3.CNG.swc,2.522155534,3.790679581,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.052576838,1.669940527,-0.644280477,-0.086954695,0.497841371,1.668344973,1.32967098,-0.845897444,0.705830589,-2.099403824,0.156091494,-0.607255798,-0.498332346,-0.215121023
,morphology-data/GCs/Denizet-granule/Denizet2017/1c1nd2.CNG.swc,2.522155534,3.812143532,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.567362485,2.095279035,-0.482204125,-0.086954695,0.434517482,1.958405195,1.593767195,-0.226096699,0.631946002,0.900064576,0.156091494,-1.180249043,-0.51999724,-0.144086598
,morphology-data/GCs/Denizet-granule/Denizet2017/5c4nd3.CNG.swc,2.522155534,3.866798139,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,2.363541593,1.910186632,1.278359535,0.62266616,-0.455315882,-0.086954695,0.802872006,0.786702346,0.505653646,1.013504792,0.523885105,-0.064051071,0.156091494,-0.467688271,-0.467291064,-0.440225547
,morphology-data/GCs/Denizet-granule/Denizet2017/4c3nd3.CNG.swc,2.522155534,3.888084291,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.906950797,1.218842601,-0.493967731,-0.086954695,0.178950554,1.2305171,0.775486821,-0.226096699,1.156545323,0.900064576,0.156091494,-2.170726066,-1.825587136,-0.308211799
,morphology-data/GCs/Denizet-granule/Denizet2017/15c3nd3.CNG.swc,2.522155534,3.89209753,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,0.20508414,1.903143364,-0.625981534,-0.131940588,0.638485292,1.85441438,1.538646977,-0.226096699,0.57601687,0.900064576,-0.012132723,-0.622588335,-1.772586548,-0.302373353
,morphology-data/GCs/Denizet-granule/Siopi2016/veh4c4n1b.CNG.swc,2.522155534,3.8981635,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.346266619,-0.499173661,-1.270207289,-0.421518855,-0.086954695,-0.345648927,-1.280723608,-1.243706469,-0.226096699,-2.177801397,-0.974603737,0.156091494,0.041756604,1.83605522,0.235088027
,morphology-data/GCs/Denizet-granule/Denizet2017/15c8ns1.CNG.swc,2.522155534,3.903046161,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,2.852749732,-1.299171227,-0.420211787,-0.086954695,-0.015083993,-0.67939318,-0.613445678,-0.226096699,0.08132768,0.900064576,0.156091494,-0.050545757,1.832061455,-0.295561833
,morphology-data/GCs/Denizet-granule/Siopi2016/veh4c4n1d.CNG.swc,2.522155534,3.91347375,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.533983568,1.278249487,0.149669581,-0.086954695,0.340564698,1.280733107,1.411752847,-0.226096699,-2.08052315,-0.974603737,0.156091494,0.00634795,1.838762532,0.179622791
,morphology-data/GCs/Denizet-granule/Siopi2016/veh4c2n2b.CNG.swc,2.522155534,4.073828412,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.346266619,0.407773532,-2.022933198,-0.371850295,-0.086954695,-0.462344779,-1.985625889,-2.12749034,-0.226096699,0.473112892,-0.974603737,0.156091494,1.266136479,0.051802364,0.094965326
,morphology-data/GCs/Denizet-granule/Denizet2017/15c6nd2.CNG.swc,2.522155534,4.109344698,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.376609708,2.023423819,-0.572391773,-0.086954695,0.383310256,1.924816769,1.525883272,-0.845897444,0.573274326,-2.099403824,0.156091494,-0.647759047,-0.415800939,-0.140843016
,morphology-data/GCs/Denizet-granule/Siopi2016/veh4c5n2d.CNG.swc,2.522155534,4.109757627,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.666692267,0.451261274,0.28579131,-0.086954695,0.072057335,0.394793732,0.570638134,-0.845897444,-0.699148593,-2.099403824,0.156091494,3.13904611,0.328511387,-0.146357104
,morphology-data/GCs/Denizet-granule/Denizet2017/7c3nd2.CNG.swc,2.522155534,4.147336814,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.323984815,-0.418707391,2.369758565,-0.545130082,-0.086954695,0.226300176,2.398899194,1.972716113,-0.845897444,0.43537362,0.150196351,0.156091494,-0.367756205,0.114505753,-0.257611934
,morphology-data/GCs/Denizet-granule/Siopi2016/veh4c3pg2d.CNG.swc,2.522155534,4.225047196,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.270958232,1.016518053,0.184927474,-1.451151787,-0.335812581,-0.086954695,-0.181387512,-1.442083741,-1.505625528,1.013504792,-0.162008582,1.499956456,0.156091494,2.26999108,0.150104022,-0.243988894
,morphology-data/GCs/Denizet-granule/Denizet2017/2c7ns2-D1.CNG.swc,2.522155534,4.265535516,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,-0.607442747,0.321564458,-0.660525457,-3.66131628,0.088612774,0.245466873,-0.072252225,-0.226096699,0.519689248,-0.974603737,0.156091494,-0.244189119,-1.194060266,-0.420764061
,morphology-data/GCs/Urban-granule/nospines/Cell-3-2.CNG.swc,7.021492872,3.168694752,1.93192272,1.548776757,2.517916002,0.452207817,0.312789203,-0.386224494,0.909464472,0.336212089,0.028525445,-0.021579851,1.138033684,2.096472259,-0.122862979,2.917309556,3.677608793,2.99191419,1.573958661,1.817249912,1.463352343,-0.046797742,0.889886218,-0.433095737,-1.382369714,0.25394856,0.844821512,0.737959259,0.393704047,0.199843058,0.300168196,0.122315776,0.090893851,0.104796552,0.249359784
,morphology-data/GCs/Denizet-granule/Denizet2017/14c4ns3.CNG.swc,2.522155534,4.332218205,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,2.112243515,0.17391,-0.488739462,-0.086954695,0.140158574,0.113053251,0.681208754,-0.226096699,-0.180456289,0.900064576,0.156091494,-0.10653755,3.543581708,-0.00169339
,morphology-data/GCs/Denizet-granule/Siopi2016/veh4c1n2b.CNG.swc,2.522155534,4.340161136,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.817249912,1.239935198,-0.62166995,-2.012185728,-0.395937679,-0.086954695,-0.469340185,-2.034000602,-2.035236719,0.393704047,-0.048345396,0.300168196,0.156091494,0.603044468,-0.434201698,0.271740493
,morphology-data/GCs/Denizet-granule/Siopi2016/veh3c5n2b.CNG.swc,2.522155534,4.345308672,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.346266619,-0.818144183,-1.954994892,-0.344215156,-0.086954695,-0.639216053,-2.013227434,-2.126936248,0.393704047,0.136412953,1.274996438,0.156091494,1.544023479,0.592029466,0.274984074
,morphology-data/GCs/Denizet-granule/Denizet2017/1c3ns1-2-2.CNG.swc,2.522155534,4.357295434,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.727179806,-1.569592108,-0.361767204,-0.086954695,-0.563130347,-1.678845248,-1.786478618,-0.845897444,0.195295593,-2.099403824,0.156091494,-1.795876003,-0.991005484,-0.297183623
,morphology-data/GCs/Denizet-granule/Siopi2016/veh1c4n1d.CNG.swc,2.522155534,4.394266573,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,2.363541593,1.910186632,0.590333827,1.159571292,-0.176910535,-0.086954695,0.941556467,1.15300901,0.988724264,1.633305537,0.081444883,0.792938615,0.156091494,1.269110357,-0.44343728,0.119292184
,morphology-data/GCs/Denizet-granule/Denizet2017/3c6nd1.CNG.swc,2.522155534,4.470066069,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,1.817249912,1.463352343,2.630257036,1.024969094,-0.407141114,-0.086954695,1.322846094,1.288981434,0.941621345,0.393704047,0.562140069,0.300168196,0.156091494,-0.973335357,-0.744492907,-0.101920044
,morphology-data/GCs/Denizet-granule/Denizet2017/17c18nd2B.CNG.swc,2.522155534,4.495970968,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,-0.36791681,-0.54740196,-0.409434773,-2.425933731,-0.648388403,-0.086954695,-0.812064436,-2.28460216,-2.372151054,-0.845897444,0.405721335,0.150196351,0.156091494,-0.915490984,0.13380895,-0.094459808
,morphology-data/GCs/Denizet-granule/Denizet2017/6c4nd5.CNG.swc,2.522155534,4.503696016,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,2.909833273,2.357020922,0.631346363,0.564738285,-0.395564231,-0.086954695,0.9283681,0.566128032,0.25746821,0.393704047,0.645869684,-1.45666156,0.156091494,-0.63346493,-0.809935609,-0.59559308
,morphology-data/GCs/Urban-granule/nospines/Cell-4-5.CNG.swc,2.700737034,3.31103115,0.274595982,-0.59727958,-0.092938663,0.622000761,0.017097997,-0.280547183,0.551286485,-0.021999621,0.14910768,0.281348672,-0.333016064,1.832356125,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.536883809,1.817249912,1.463352343,0.30455677,0.720416369,-0.284090058,-0.799753882,0.251042694,0.572210132,0.558297479,0.393704047,0.300145136,-0.974603737,-0.24881443,-0.618883175,1.358326699,-0.000395957
,morphology-data/GCs/Denizet-granule/Siopi2016/veh4c6n1b.CNG.swc,2.522155534,4.538158876,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.346266619,-1.065998741,-1.790325662,-0.470627242,-0.086954695,-0.517777508,-1.845144855,-1.930474254,-0.226096699,-2.144234542,-0.599671874,0.156091494,1.273693055,1.150158106,0.042419313
,morphology-data/GCs/Denizet-granule/Denizet2017/1c3ns3.CNG.swc,2.522155534,4.56727775,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.933209847,-2.042742066,-0.690401283,-0.086954695,-0.773077843,-2.108447409,-2.18809472,-0.845897444,0.420020065,-2.099403824,0.156091494,-0.207015639,0.294289175,0.031391137
,morphology-data/GCs/Denizet-granule/Siopi2016/veh4c1n1d.CNG.swc,2.522155534,4.569190044,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,1.27114193,1.762107474,-0.235168394,-0.086954695,0.410358804,1.656287895,1.698363535,-0.845897444,0.585182121,-2.099403824,0.156091494,1.951054807,0.971763541,-0.099973895
,morphology-data/GCs/Urban-granule/nospines/Cell-6-2.CNG.swc,2.873908963,3.319751076,0.274595982,-0.59727958,-0.092938663,0.346571452,0.023625626,-0.280547183,0.931850596,-0.33162021,0.109484006,0.052626295,-0.333016064,2.066185967,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.447416004,1.270958232,1.016518053,-0.26809001,-0.5933139,-0.522723213,-1.47770815,-0.289184482,-0.620893139,-0.731362909,-0.226096699,-0.156007804,-0.299723684,0.135755592,0.355827417,2.020907651,0.30482502
,morphology-data/GCs/Denizet-granule/Siopi2016/veh4c7n1d.CNG.swc,2.522155534,4.92230833,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,2.363541593,1.910186632,0.050206367,1.1685686,0.076847257,-0.086954695,0.507361415,1.081011706,0.966674113,1.633305537,-1.005727437,0.900064576,0.156091494,1.561379229,2.058758813,-0.248854265
SELECTED,morphology-data/GCs/Sailor-granule/OB_granule_cell7.CNG.swc,2.522155534,3.536882982,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,0.935210037,0.268344763,0.92644104,-0.086954695,0.807001535,0.349374372,0.354697303,0.393704047,-0.603440862,1.274996438,0.156091494,-2.596726838,0.189836863,-0.0101267
,morphology-data/GCs/Denizet-granule/Denizet2017/14c4nd1-3-2.CNG.swc,2.522155534,5.089831517,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.178374871,0.122849474,-0.525164557,2.67739256,-0.533926647,-0.086954695,0.484261112,2.716382426,2.241641279,-0.845897444,0.050456487,-2.099403824,0.156091494,0.106791913,-0.52556547,-0.216418455
,morphology-data/GCs/Urban-granule/nospines/Cell-2_4.CNG.swc,3.115057799,3.616462143,1.103259351,-0.59727958,0.559775003,0.113245761,0.573445905,-0.494577179,1.055676706,-0.060195334,0.062272024,0.006001467,-0.333016064,2.172166041,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.506500105,1.817249912,1.463352343,-0.526971465,-0.341266015,-0.552785762,-2.037463387,-0.11449394,-0.381977307,-0.463129067,1.013504792,-0.802380738,0.525128214,-0.447492162,0.503921688,-0.093259624,-0.029263828
,morphology-data/GCs/Caile-granule/done/777Series024.CNG.swc,14.70063778,3.619237265,1.103259351,1.548776757,1.865202336,3.69088245,3.820882743,0.669210924,1.748695393,5.493727775,2.754397513,2.82053598,1.138033684,2.190231291,-0.122862979,9.73410804,4.836685427,2.506430416,1.49814669,1.270958232,1.016518053,0.462712538,0.542060138,-0.456622949,1.3534109,0.47936646,0.400268812,0.276608608,0.393704047,-0.316364549,0.000224506,-2.578583918,0.098182291,0.649907055,0.315204479
,morphology-data/GCs/Urban-granule/nospines/Cell-5-5.CNG.swc,3.118318461,3.671262508,-0.554067386,-0.59727958,-0.745652329,-0.199921602,0.387529476,-0.709944863,0.84180863,-0.555970879,0.253321267,0.241436247,-0.333016064,2.10013623,-0.122862979,-0.194041246,-0.298972785,-0.29043506,1.492928436,2.363541593,1.910186632,-0.512684115,-0.647667502,-0.194275858,-1.067708451,-0.125936121,-0.684594506,-0.897714117,0.393704047,0.69204755,-0.385424452,-0.142201955,-0.531704661,0.055840931,-0.063321429
SELECTED,morphology-data/GCs/Sailor-granule/OB_granule_cell4.CNG.swc,2.522155534,3.713017681,-2.211394124,-0.59727958,-1.398365996,-0.468447256,-0.427606628,-0.815622173,-0.443652367,-1.139909336,-0.4718792,-0.525002454,-0.333016064,-0.467318413,-0.122862979,-0.194041246,-0.298972785,-0.29043506,-0.656718628,0.724666551,0.569683764,0.911933261,-1.15003776,2.366269098,-0.086954695,0.513959597,-0.828505796,-0.656018875,-0.226096699,-0.176963648,-0.599671874,0.156091494,1.585316512,0.902109466,-0.038021497
,morphology-data/GCs/Caile-granule/done/746Series011.CNG.swc,14.38444967,3.936580243,1.103259351,3.694833094,3.170629669,6.420115365,1.733788645,2.442984516,1.998862818,7.70132146,2.965918988,3.128882949,1.138033684,2.087765938,-0.122862979,5.684218268,2.040011558,2.54369144,1.584900161,0.724666551,0.569683764,0.027643833,0.755049844,-0.480336886,1.831149857,0.227750444,0.782643645,0.583319292,-0.226096699,-0.117260589,-0.974603737,-2.691488442,-0.907817403,0.51486788,0.373588938
